,GAME_DATE,TEAM_A_ID,TEAM_B_ID,TEAM_A,TEAM_B,TEAM_A_PTS,TEAM_B_PTS,TEAM_A_ODDS,TEAM_B_ODDS
2266,2010-02-16 22:00:00,1610612766,1610612751,Charlotte Hornets,Brooklyn Nets,94,103,1.12,6.42
2267,2010-02-16 22:00:00,1610612755,1610612748,Philadelphia 76ers,Miami Heat,78,105,1.74,2.13
2268,2010-02-17 22:30:00,1610612751,1610612748,Brooklyn Nets,Miami Heat,84,87,3.43,1.33
2269,2010-02-17 22:30:00,1610612752,1610612741,New York Knicks,Chicago Bulls,109,115,1.75,2.11
2270,2010-02-17 22:00:00,1610612754,1610612759,Indiana Pacers,San Antonio Spurs,87,90,2.71,1.48
2271,2010-02-17 22:00:00,1610612753,1610612765,Orlando Magic,Detroit Pistons,116,91,1.12,6.39
2272,2010-02-17 22:00:00,1610612761,1610612763,Toronto Raptors,Memphis Grizzlies,102,109,1.32,3.48
2273,2010-02-17 22:00:00,1610612764,1610612750,Washington Wizards,Minnesota Timberwolves,108,99,1.47,2.76
2274,2010-02-18 01:30:00,1610612747,1610612744,Los Angeles Lakers,Golden State Warriors,104,94,1.05,10.45
2275,2010-02-18 01:00:00,1610612757,1610612746,Portland Trail Blazers,Los Angeles Clippers,109,87,1.30,3.65
2276,2010-02-18 01:00:00,1610612758,1610612738,Sacramento Kings,Boston Celtics,92,95,3.06,1.39
2277,2010-02-17 23:30:00,1610612745,1610612762,Houston Rockets,Utah Jazz,95,104,2.34,1.63
2278,2010-02-17 23:00:00,1610612741,1610612752,Chicago Bulls,New York Knicks,118,85,1.33,3.36
2279,2010-02-17 23:00:00,1610612763,1610612756,Memphis Grizzlies,Phoenix Suns,95,109,1.91,1.90
2280,2010-02-17 23:00:00,1610612760,1610612742,Oklahoma City Thunder,Dallas Mavericks,99,86,1.49,2.68
2281,2010-02-18 01:30:00,1610612744,1610612758,Golden State Warriors,Sacramento Kings,130,98,1.51,2.62
2282,2010-02-18 01:30:00,1610612746,1610612737,Los Angeles Clippers,Atlanta Hawks,92,110,3.37,1.34
2283,2010-02-18 00:00:00,1610612742,1610612756,Dallas Mavericks,Phoenix Suns,107,97,1.54,2.54
2284,2010-02-17 23:00:00,1610612749,1610612745,Milwaukee Bucks,Houston Rockets,99,127,1.42,2.95
2285,2010-02-17 23:00:00,1610612740,1610612762,New Orleans Pelicans,Utah Jazz,90,98,2.52,1.55
2286,2010-02-19 22:00:00,1610612766,1610612739,Charlotte Hornets,Cleveland Cavaliers,110,93,2.78,1.46
2287,2010-02-19 22:00:00,1610612755,1610612759,Philadelphia 76ers,San Antonio Spurs,106,94,2.33,1.63
2288,2010-02-19 22:00:00,1610612764,1610612743,Washington Wizards,Denver Nuggets,107,97,3.09,1.39
2289,2010-02-20 01:30:00,1610612747,1610612738,Los Angeles Lakers,Boston Celtics,86,87,1.65,2.30
2290,2010-02-19 23:00:00,1610612739,1610612743,Cleveland Cavaliers,Denver Nuggets,116,118,1.33,3.44
2291,2010-02-20 00:00:00,1610612756,1610612737,Phoenix Suns,Atlanta Hawks,88,80,1.54,2.58
2292,2010-02-19 23:00:00,1610612751,1610612761,Brooklyn Nets,Toronto Raptors,89,106,2.15,1.73
2293,2010-02-19 23:00:00,1610612765,1610612749,Detroit Pistons,Milwaukee Bucks,85,91,1.93,1.88
2294,2010-02-19 23:00:00,1610612763,1610612748,Memphis Grizzlies,Miami Heat,87,100,1.34,3.36
2295,2010-02-19 23:00:00,1610612750,1610612741,Minnesota Timberwolves,Chicago Bulls,94,100,2.08,1.77
2296,2010-02-19 23:00:00,1610612740,1610612754,New Orleans Pelicans,Indiana Pacers,107,101,1.55,2.53
2297,2010-02-19 23:00:00,1610612753,1610612742,Orlando Magic,Dallas Mavericks,85,95,1.35,3.33
2298,2010-02-20 21:30:00,1610612752,1610612760,New York Knicks,Oklahoma City Thunder,118,121,2.85,1.44
2299,2010-02-20 21:00:00,1610612761,1610612764,Toronto Raptors,Washington Wizards,109,104,1.35,3.38
2300,2010-02-21 01:30:00,1610612744,1610612762,Golden State Warriors,Utah Jazz,89,100,2.76,1.47
2301,2010-02-21 01:30:00,1610612757,1610612738,Portland Trail Blazers,Boston Celtics,76,96,1.62,2.35
2302,2010-02-21 21:00:00,1610612750,1610612760,Minnesota Timberwolves,Oklahoma City Thunder,107,109,2.74,1.47
2303,2010-02-21 21:00:00,1610612740,1610612745,New Orleans Pelicans,Houston Rockets,102,94,1.74,2.14
2304,2010-02-22 20:00:00,1610612751,1610612763,Brooklyn Nets,Memphis Grizzlies,94,104,3.15,1.38
2305,2010-02-22 20:00:00,1610612765,1610612759,Detroit Pistons,San Antonio Spurs,109,101,2.70,1.49
2306,2010-02-22 17:30:00,1610612743,1610612738,Denver Nuggets,Boston Celtics,114,105,1.51,2.62
2307,2010-02-22 15:00:00,1610612753,1610612739,Orlando Magic,Cleveland Cavaliers,101,95,1.76,2.10
2308,2010-02-22 00:30:00,1610612746,1610612758,Los Angeles Clippers,Sacramento Kings,99,89,2.04,1.79
2309,2010-02-21 22:30:00,1610612742,1610612748,Dallas Mavericks,Miami Heat,97,91,1.14,5.76
2310,2010-02-21 22:30:00,1610612745,1610612754,Houston Rockets,Indiana Pacers,115,125,1.28,3.85
2311,2010-02-21 22:30:00,1610612749,1610612766,Milwaukee Bucks,Charlotte Hornets,93,88,1.63,2.33
2312,2010-02-21 22:00:00,1610612741,1610612755,Chicago Bulls,Philadelphia 76ers,122,90,1.46,2.76
2313,2010-02-22 21:30:00,1610612752,1610612749,New York Knicks,Milwaukee Bucks,67,83,1.81,2.02
2314,2010-02-22 21:00:00,1610612764,1610612741,Washington Wizards,Chicago Bulls,101,95,2.18,1.71
2315,2010-02-23 00:30:00,1610612757,1610612762,Portland Trail Blazers,Utah Jazz,89,93,1.81,2.02
2316,2010-02-22 22:00:00,1610612744,1610612737,Golden State Warriors,Atlanta Hawks,108,104,2.79,1.46
2317,2010-02-22 22:00:00,1610612756,1610612758,Phoenix Suns,Sacramento Kings,104,88,1.16,5.51
2318,2010-02-23 21:30:00,1610612738,1610612752,Boston Celtics,New York Knicks,110,106,1.16,5.36
2319,2010-02-23 21:30:00,1610612751,1610612757,Brooklyn Nets,Portland Trail Blazers,93,102,3.88,1.27
2320,2010-02-23 21:30:00,1610612748,1610612750,Miami Heat,Minnesota Timberwolves,88,91,1.26,4.02
2321,2010-02-23 21:00:00,1610612739,1610612740,Cleveland Cavaliers,New Orleans Pelicans,105,95,1.09,7.76
2322,2010-02-24 00:30:00,1610612746,1610612766,Los Angeles Clippers,Charlotte Hornets,98,94,2.49,1.56
2323,2010-02-23 23:00:00,1610612762,1610612737,Utah Jazz,Atlanta Hawks,100,105,1.61,2.37
2324,2010-02-23 22:30:00,1610612742,1610612754,Dallas Mavericks,Indiana Pacers,91,82,1.17,5.21
2325,2010-02-24 21:00:00,1610612737,1610612750,Atlanta Hawks,Minnesota Timberwolves,98,92,1.09,7.55
2326,2010-02-24 21:00:00,1610612761,1610612757,Toronto Raptors,Portland Trail Blazers,87,101,1.64,2.30
2327,2010-02-24 21:00:00,1610612764,1610612763,Washington Wizards,Memphis Grizzlies,94,99,1.94,1.87
2328,2010-02-25 00:30:00,1610612744,1610612755,Golden State Warriors,Philadelphia 76ers,102,110,1.94,1.87
2329,2010-02-25 00:00:00,1610612758,1610612765,Sacramento Kings,Detroit Pistons,89,101,1.71,2.18
2330,2010-02-24 22:00:00,1610612763,1610612747,Memphis Grizzlies,Los Angeles Lakers,98,99,2.91,1.43
2331,2010-02-24 22:00:00,1610612760,1610612756,Oklahoma City Thunder,Phoenix Suns,102,104,1.38,3.13
2332,2010-02-25 21:00:00,1610612754,1610612749,Indiana Pacers,Milwaukee Bucks,110,112,2.07,1.78
2333,2010-02-26 00:30:00,1610612746,1610612765,Los Angeles Clippers,Detroit Pistons,97,91,1.53,2.56
2334,2010-02-25 23:00:00,1610612742,1610612747,Dallas Mavericks,Los Angeles Lakers,101,96,1.80,2.03
2335,2010-02-25 23:00:00,1610612756,1610612755,Phoenix Suns,Philadelphia 76ers,106,95,1.27,3.89
2336,2010-02-25 23:00:00,1610612762,1610612766,Utah Jazz,Charlotte Hornets,102,93,1.29,3.77
2337,2010-02-25 22:30:00,1610612745,1610612753,Houston Rockets,Orlando Magic,92,110,2.61,1.52
2338,2010-02-25 22:30:00,1610612759,1610612760,San Antonio Spurs,Oklahoma City Thunder,95,87,1.51,2.62
2339,2010-02-25 22:00:00,1610612741,1610612754,Chicago Bulls,Indiana Pacers,120,110,1.22,4.57
2340,2010-02-25 22:00:00,1610612749,1610612740,Milwaukee Bucks,New Orleans Pelicans,115,95,1.37,3.15
2341,2010-02-26 21:00:00,1610612737,1610612742,Atlanta Hawks,Dallas Mavericks,103,111,1.65,2.30
2342,2010-02-26 21:00:00,1610612761,1610612739,Toronto Raptors,Cleveland Cavaliers,118,126,2.99,1.40
2343,2010-02-26 21:00:00,1610612764,1610612752,Washington Wizards,New York Knicks,116,118,1.76,2.09
2344,2010-02-27 00:30:00,1610612744,1610612743,Golden State Warriors,Denver Nuggets,112,127,3.09,1.39
2345,2010-02-26 22:00:00,1610612738,1610612739,Boston Celtics,Cleveland Cavaliers,88,108,2.18,1.71
2346,2010-02-26 22:00:00,1610612763,1610612766,Memphis Grizzlies,Charlotte Hornets,89,93,1.66,2.29
2347,2010-02-26 22:00:00,1610612760,1610612750,Oklahoma City Thunder,Minnesota Timberwolves,109,92,1.15,5.57
2348,2010-02-27 21:30:00,1610612752,1610612763,New York Knicks,Memphis Grizzlies,109,120,2.18,1.71
2349,2010-02-27 21:00:00,1610612754,1610612741,Indiana Pacers,Chicago Bulls,100,90,1.66,2.27
2350,2010-02-28 17:30:00,1610612748,1610612749,Miami Heat,Milwaukee Bucks,71,94,1.75,2.13
2351,2010-02-28 15:00:00,1610612738,1610612751,Boston Celtics,Brooklyn Nets,96,104,1.12,6.28
2352,2010-02-28 00:30:00,1610612747,1610612755,Los Angeles Lakers,Philadelphia 76ers,99,90,1.12,6.47
2353,2010-02-28 00:00:00,1610612758,1610612762,Sacramento Kings,Utah Jazz,103,99,3.62,1.30
2354,2010-02-27 23:30:00,1610612740,1610612753,New Orleans Pelicans,Orlando Magic,100,93,2.65,1.51
2355,2010-02-27 23:00:00,1610612743,1610612765,Denver Nuggets,Detroit Pistons,107,102,1.15,5.59
2356,2010-02-27 23:00:00,1610612756,1610612746,Phoenix Suns,Los Angeles Clippers,125,112,1.17,5.19
2357,2010-02-27 22:30:00,1610612745,1610612759,Houston Rockets,San Antonio Spurs,109,104,2.39,1.61
2358,2010-02-27 22:00:00,1610612741,1610612757,Chicago Bulls,Portland Trail Blazers,115,111,1.63,2.34
2359,2010-02-28 21:00:00,1610612760,1610612761,Oklahoma City Thunder,Toronto Raptors,119,99,1.21,4.64
2360,2010-02-28 21:00:00,1610612753,1610612748,Orlando Magic,Miami Heat,96,80,1.12,6.56
2361,2010-03-01 20:00:00,1610612737,1610612749,Atlanta Hawks,Milwaukee Bucks,106,102,1.24,4.24
2362,2010-03-01 20:00:00,1610612751,1610612764,Brooklyn Nets,Washington Wizards,85,89,1.96,1.86
2363,2010-03-01 17:30:00,1610612747,1610612743,Los Angeles Lakers,Denver Nuggets,95,89,1.37,3.17
2364,2010-03-01 15:00:00,1610612759,1610612756,San Antonio Spurs,Phoenix Suns,113,110,1.55,2.51
2365,2010-03-01 00:30:00,1610612744,1610612765,Golden State Warriors,Detroit Pistons,95,88,1.56,2.49
2366,2010-02-28 23:00:00,1610612762,1610612745,Utah Jazz,Houston Rockets,133,110,1.17,5.27
2367,2010-02-28 22:00:00,1610612750,1610612757,Minnesota Timberwolves,Portland Trail Blazers,91,110,2.58,1.53
2368,2010-03-01 21:00:00,1610612766,1610612742,Charlotte Hornets,Dallas Mavericks,84,89,1.67,2.25
2369,2010-03-01 21:00:00,1610612739,1610612752,Cleveland Cavaliers,New York Knicks,124,93,1.12,6.76
2370,2010-03-01 21:00:00,1610612755,1610612753,Philadelphia 76ers,Orlando Magic,105,126,2.50,1.56
2371,2010-03-01 23:30:00,1610612742,1610612740,Dallas Mavericks,New Orleans Pelicans,108,100,1.25,4.09
2372,2010-03-01 23:00:00,1610612758,1610612746,Sacramento Kings,Los Angeles Clippers,97,92,1.54,2.54
2373,2010-03-02 21:30:00,1610612765,1610612738,Detroit Pistons,Boston Celtics,100,105,2.70,1.49
2374,2010-03-02 21:30:00,1610612748,1610612744,Miami Heat,Golden State Warriors,110,106,1.14,5.82
2375,2010-03-03 00:30:00,1610612746,1610612762,Los Angeles Clippers,Utah Jazz,108,104,3.21,1.36
2376,2010-03-02 23:00:00,1610612756,1610612743,Phoenix Suns,Denver Nuggets,101,85,1.73,2.14
2377,2010-03-02 22:30:00,1610612745,1610612761,Houston Rockets,Toronto Raptors,116,92,1.37,3.18
2378,2010-03-02 22:00:00,1610612741,1610612737,Chicago Bulls,Atlanta Hawks,92,116,1.87,1.94
2379,2010-03-02 22:00:00,1610612763,1610612757,Memphis Grizzlies,Portland Trail Blazers,93,103,1.99,1.83
2380,2010-03-02 22:00:00,1610612740,1610612759,New Orleans Pelicans,San Antonio Spurs,92,106,2.27,1.66
2381,2010-03-03 21:30:00,1610612738,1610612766,Boston Celtics,Charlotte Hornets,104,80,1.48,2.73
2382,2010-03-03 21:30:00,1610612751,1610612739,Brooklyn Nets,Cleveland Cavaliers,92,111,5.41,1.16
2383,2010-03-03 21:30:00,1610612752,1610612765,New York Knicks,Detroit Pistons,128,104,1.53,2.58
2384,2010-03-03 21:00:00,1610612737,1610612755,Atlanta Hawks,Philadelphia 76ers,112,93,1.22,4.51
2385,2010-03-03 21:00:00,1610612753,1610612744,Orlando Magic,Golden State Warriors,117,90,1.03,14.60
2386,2010-03-04 00:30:00,1610612747,1610612754,Los Angeles Lakers,Indiana Pacers,122,99,1.10,7.45
2387,2010-03-03 22:00:00,1610612760,1610612758,Oklahoma City Thunder,Sacramento Kings,113,107,1.14,6.01
2388,2010-03-04 00:30:00,1610612746,1610612756,Los Angeles Clippers,Phoenix Suns,101,127,2.49,1.57
2389,2010-03-04 00:00:00,1610612757,1610612754,Portland Trail Blazers,Indiana Pacers,102,79,1.20,4.82
2390,2010-03-03 23:00:00,1610612743,1610612760,Denver Nuggets,Oklahoma City Thunder,119,90,1.31,3.60
2391,2010-03-03 22:30:00,1610612742,1610612750,Dallas Mavericks,Minnesota Timberwolves,112,109,1.05,11.15
2392,2010-03-03 22:30:00,1610612745,1610612758,Houston Rockets,Sacramento Kings,81,84,1.27,3.89
2393,2010-03-03 22:00:00,1610612749,1610612764,Milwaukee Bucks,Washington Wizards,100,87,1.15,5.67
2394,2010-03-03 22:00:00,1610612740,1610612763,New Orleans Pelicans,Memphis Grizzlies,100,104,1.69,2.22
2395,2010-03-05 00:30:00,1610612756,1610612762,Phoenix Suns,Utah Jazz,108,116,1.78,2.06
2396,2010-03-04 22:00:00,1610612741,1610612763,Chicago Bulls,Memphis Grizzlies,96,105,1.45,2.84
2397,2010-03-04 22:00:00,1610612748,1610612747,Miami Heat,Los Angeles Lakers,114,111,2.85,1.44
2398,2010-03-05 21:30:00,1610612737,1610612744,Atlanta Hawks,Golden State Warriors,127,122,1.04,12.45
2399,2010-03-05 21:00:00,1610612766,1610612747,Charlotte Hornets,Los Angeles Lakers,98,83,2.53,1.55
2400,2010-03-05 21:00:00,1610612739,1610612765,Cleveland Cavaliers,Detroit Pistons,99,92,1.08,8.67
2401,2010-03-05 21:00:00,1610612755,1610612738,Philadelphia 76ers,Boston Celtics,86,96,3.02,1.40
2402,2010-03-05 21:00:00,1610612761,1610612752,Toronto Raptors,New York Knicks,102,96,1.32,3.53
2403,2010-03-05 21:00:00,1610612764,1610612749,Washington Wizards,Milwaukee Bucks,74,102,2.51,1.55
2404,2010-03-06 21:30:00,1610612748,1610612737,Miami Heat,Atlanta Hawks,100,94,1.76,2.09
2405,2010-03-06 21:30:00,1610612752,1610612751,New York Knicks,Brooklyn Nets,93,113,1.24,4.23
2406,2010-03-06 21:00:00,1610612766,1610612744,Charlotte Hornets,Golden State Warriors,101,90,1.17,5.35
2407,2010-03-07 00:30:00,1610612746,1610612760,Los Angeles Clippers,Oklahoma City Thunder,87,104,2.73,1.47
2408,2010-03-06 23:30:00,1610612759,1610612740,San Antonio Spurs,New Orleans Pelicans,102,91,1.25,4.12
2409,2010-03-06 23:00:00,1610612743,1610612754,Denver Nuggets,Indiana Pacers,122,114,1.12,6.54
2410,2010-03-06 22:30:00,1610612742,1610612758,Dallas Mavericks,Sacramento Kings,108,100,1.22,4.46
2411,2010-03-06 22:00:00,1610612751,1610612753,Brooklyn Nets,Orlando Magic,87,97,6.14,1.13
2412,2010-03-07 20:00:00,1610612765,1610612745,Detroit Pistons,Houston Rockets,110,107,2.04,1.80
2413,2010-03-07 16:30:00,1610612753,1610612747,Orlando Magic,Los Angeles Lakers,96,94,1.70,2.19
2414,2010-03-07 14:00:00,1610612761,1610612755,Toronto Raptors,Philadelphia 76ers,101,114,1.43,2.90
2415,2010-03-06 23:00:00,1610612756,1610612754,Phoenix Suns,Indiana Pacers,113,105,1.08,9.37
2416,2010-03-06 23:00:00,1610612762,1610612746,Utah Jazz,Los Angeles Clippers,107,85,1.05,11.80
2417,2010-03-06 22:30:00,1610612749,1610612739,Milwaukee Bucks,Cleveland Cavaliers,92,85,2.27,1.66
2418,2010-03-06 22:00:00,1610612741,1610612742,Chicago Bulls,Dallas Mavericks,116,122,1.85,1.96
2419,2010-03-06 22:00:00,1610612763,1610612759,Memphis Grizzlies,San Antonio Spurs,92,102,1.87,1.95
2420,2010-03-06 22:00:00,1610612750,1610612745,Minnesota Timberwolves,Houston Rockets,98,112,2.55,1.53
2421,2010-03-08 21:30:00,1610612752,1610612737,New York Knicks,Atlanta Hawks,99,98,3.54,1.32
2422,2010-03-08 21:00:00,1610612739,1610612759,Cleveland Cavaliers,San Antonio Spurs,97,95,1.44,2.85
2423,2010-03-09 00:30:00,1610612743,1610612757,Denver Nuggets,Portland Trail Blazers,118,106,1.31,3.59
2424,2010-03-08 23:00:00,1610612758,1610612760,Sacramento Kings,Oklahoma City Thunder,102,108,2.38,1.61
2425,2010-03-08 22:00:00,1610612738,1610612764,Boston Celtics,Washington Wizards,86,83,1.10,7.56
2426,2010-03-09 21:00:00,1610612766,1610612748,Charlotte Hornets,Miami Heat,83,78,1.57,2.48
2427,2010-03-09 21:00:00,1610612754,1610612755,Indiana Pacers,Philadelphia 76ers,107,96,1.92,1.89
2428,2010-03-09 21:00:00,1610612753,1610612746,Orlando Magic,Los Angeles Clippers,113,87,1.09,8.20
2429,2010-03-09 21:00:00,1610612764,1610612745,Washington Wizards,Houston Rockets,88,96,2.56,1.53
2430,2010-03-09 22:00:00,1610612763,1610612751,Memphis Grizzlies,Brooklyn Nets,107,101,1.23,4.36
2431,2010-03-09 22:00:00,1610612750,1610612742,Minnesota Timberwolves,Dallas Mavericks,112,125,3.39,1.33
2432,2010-03-09 22:00:00,1610612740,1610612744,New Orleans Pelicans,Golden State Warriors,135,131,1.37,3.16
2433,2010-03-10 21:30:00,1610612738,1610612763,Boston Celtics,Memphis Grizzlies,91,111,1.42,2.96
2434,2010-03-10 21:30:00,1610612765,1610612762,Detroit Pistons,Utah Jazz,104,115,3.04,1.39
2435,2010-03-10 21:30:00,1610612748,1610612746,Miami Heat,Los Angeles Clippers,108,97,1.14,5.77
2436,2010-03-10 21:00:00,1610612755,1610612766,Philadelphia 76ers,Charlotte Hornets,87,102,2.02,1.81
2437,2010-03-11 00:30:00,1610612747,1610612761,Los Angeles Lakers,Toronto Raptors,109,107,1.11,7.39
2438,2010-03-11 00:00:00,1610612757,1610612758,Portland Trail Blazers,Sacramento Kings,88,81,1.21,4.56
2439,2010-03-10 22:00:00,1610612741,1610612762,Chicago Bulls,Utah Jazz,108,132,2.73,1.48
2440,2010-03-10 22:00:00,1610612749,1610612738,Milwaukee Bucks,Boston Celtics,86,84,1.80,2.03
2441,2010-03-11 21:00:00,1610612764,1610612737,Washington Wizards,Atlanta Hawks,99,105,3.38,1.33
2442,2010-03-12 00:00:00,1610612758,1610612761,Sacramento Kings,Toronto Raptors,113,90,1.83,1.99
2443,2010-03-11 22:30:00,1610612742,1610612751,Dallas Mavericks,Brooklyn Nets,96,87,1.11,6.78
2444,2010-03-11 22:30:00,1610612759,1610612752,San Antonio Spurs,New York Knicks,97,87,1.15,5.48
2445,2010-03-11 22:00:00,1610612750,1610612743,Minnesota Timberwolves,Denver Nuggets,102,110,3.94,1.27
2446,2010-03-11 22:00:00,1610612760,1610612740,Oklahoma City Thunder,New Orleans Pelicans,98,83,1.27,3.85
2447,2010-03-11 22:00:00,1610612753,1610612741,Orlando Magic,Chicago Bulls,111,82,1.08,8.97
2448,2010-03-12 21:30:00,1610612738,1610612754,Boston Celtics,Indiana Pacers,122,103,1.20,4.83
2449,2010-03-12 21:30:00,1610612748,1610612741,Miami Heat,Chicago Bulls,108,95,1.11,7.29
2450,2010-03-12 21:00:00,1610612766,1610612746,Charlotte Hornets,Los Angeles Clippers,106,98,1.15,5.65
2451,2010-03-12 21:00:00,1610612755,1610612739,Philadelphia 76ers,Cleveland Cavaliers,95,100,3.88,1.27
2452,2010-03-13 00:30:00,1610612744,1610612757,Golden State Warriors,Portland Trail Blazers,105,110,3.09,1.38
2453,2010-03-13 21:00:00,1610612737,1610612765,Atlanta Hawks,Detroit Pistons,112,99,1.09,8.38
2454,2010-03-13 21:00:00,1610612764,1610612753,Washington Wizards,Orlando Magic,95,109,8.66,1.08
2455,2010-03-14 00:00:00,1610612758,1610612757,Sacramento Kings,Portland Trail Blazers,94,110,2.02,1.82
2456,2010-03-13 23:00:00,1610612756,1610612747,Phoenix Suns,Los Angeles Lakers,96,102,2.16,1.72
2457,2010-03-13 22:30:00,1610612749,1610612762,Milwaukee Bucks,Utah Jazz,95,87,1.87,1.94
2458,2010-03-13 22:00:00,1610612765,1610612764,Detroit Pistons,Washington Wizards,101,87,1.36,3.24
2459,2010-03-13 22:00:00,1610612763,1610612752,Memphis Grizzlies,New York Knicks,119,112,1.31,3.55
2460,2010-03-13 22:00:00,1610612750,1610612759,Minnesota Timberwolves,San Antonio Spurs,85,103,3.37,1.34
2461,2010-03-13 22:00:00,1610612740,1610612743,New Orleans Pelicans,Denver Nuggets,95,102,2.89,1.43
2462,2010-03-13 22:00:00,1610612760,1610612751,Oklahoma City Thunder,Brooklyn Nets,104,102,1.12,7.11
2463,2010-03-14 20:00:00,1610612760,1610612762,Oklahoma City Thunder,Utah Jazz,119,111,1.61,2.38
2464,2010-03-14 19:00:00,1610612748,1610612755,Miami Heat,Philadelphia 76ers,104,91,1.35,3.25
2465,2010-03-14 19:00:00,1610612753,1610612766,Orlando Magic,Charlotte Hornets,89,96,1.22,4.46
2466,2010-03-14 16:30:00,1610612739,1610612738,Cleveland Cavaliers,Boston Celtics,104,93,1.31,3.57
2467,2010-03-14 14:00:00,1610612749,1610612754,Milwaukee Bucks,Indiana Pacers,98,94,1.15,5.48
2468,2010-03-14 00:30:00,1610612744,1610612761,Golden State Warriors,Toronto Raptors,124,112,2.11,1.75
2469,2010-03-13 22:30:00,1610612742,1610612752,Dallas Mavericks,New York Knicks,94,128,1.13,6.10
2470,2010-03-13 22:30:00,1610612745,1610612751,Houston Rockets,Brooklyn Nets,116,108,1.15,5.65
2471,2010-03-13 22:30:00,1610612759,1610612746,San Antonio Spurs,Los Angeles Clippers,118,88,1.08,8.30
2472,2010-03-13 22:00:00,1610612763,1610612743,Memphis Grizzlies,Denver Nuggets,108,125,2.02,1.81
2473,2010-03-15 21:30:00,1610612745,1610612743,Houston Rockets,Denver Nuggets,125,123,2.22,1.69
2474,2010-03-15 21:00:00,1610612738,1610612765,Boston Celtics,Detroit Pistons,119,93,1.21,4.67
2475,2010-03-16 20:00:00,1610612755,1610612752,Philadelphia 76ers,New York Knicks,84,94,1.68,2.22
2476,2010-03-15 22:00:00,1610612756,1610612740,Phoenix Suns,New Orleans Pelicans,120,106,1.13,6.11
2477,2010-03-15 22:00:00,1610612757,1610612761,Portland Trail Blazers,Toronto Raptors,109,98,1.22,4.44
2478,2010-03-15 22:00:00,1610612758,1610612750,Sacramento Kings,Minnesota Timberwolves,114,100,1.23,4.29
2479,2010-03-16 21:00:00,1610612763,1610612741,Memphis Grizzlies,Chicago Bulls,104,97,1.12,6.76
2480,2010-03-17 20:30:00,1610612751,1610612737,Brooklyn Nets,Atlanta Hawks,84,108,3.42,1.33
2481,2010-03-17 20:30:00,1610612765,1610612739,Detroit Pistons,Cleveland Cavaliers,101,113,6.65,1.12
2482,2010-03-17 20:30:00,1610612748,1610612759,Miami Heat,San Antonio Spurs,76,88,1.74,2.13
